y,region,country,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,X5_Ct_2010_Da,lumpy
61.75,3,37,74.7,7.6,31,0,18.6,-34.9,-31.1,-27.3,0.2,6.63,162,10.29032852,0
61.75,3,37,74.7,7.6,31,0,18.7,-35.6,-31.8,-28,0.1,6.67,169,10.09679367,0
61.75,3,37,74.6,7.6,31,0,16.8,-36.2,-32.4,-28.6,0,6.63,153,8.640169183,0
61.75,3,37,74.5,7.5,31,0,15.9,-35.7,-31.9,-28.2,0.2,6.63,152,9.58278811,0
61.75,3,37,74.4,7.4,31,0,15,-36.4,-32.7,-29,0.2,6.68,180,9.114122806,0
61.75,3,37,74.3,7.5,31,0,14.1,-36.7,-32.9,-29.2,0.2,6.81,172,9.097572789,0
61.75,3,37,74.3,7.6,31,0,13.4,-36.9,-33.1,-29.3,0.2,6.82,165,8.868979902,0
61.75,3,37,74.3,7.8,31,0,13.4,-37.2,-33.3,-29.4,0.2,7.33,170,10.06988371,0
61.75,3,37,74.3,8,31,0,13,-37.6,-33.6,-29.6,0.2,7.65,165,11.89121303,0
61.75,3,37,74.3,8.2,31,0,13.2,-37.6,-33.5,-29.4,0.2,8,158,10.04206585,0
61.75,3,37,74.4,8.5,31,0,12.3,-38.5,-34.2,-30,0.1,7.15,170,9.476257188,0
61.75,3,37,74.5,8.7,31,0,12.3,-38.6,-34.2,-29.9,0.1,6.82,164,9.261414144,0
61.75,3,37,73.9,9,31,0,13,-38.7,-34.2,-29.7,0.1,6.92,164,10.46962516,0
61.75,3,37,72.9,9.2,31,0,11.6,-39.1,-34.5,-29.9,0.2,6,170,14.3667291,0
61.75,3,37,73,9.3,31,0,11.6,-39.2,-34.5,-29.9,0.2,5.88,166,10.57368,0
61.75,3,37,73.1,9.4,31,0,11.6,-39.2,-34.5,-29.8,0.2,5.84,174,9.448530265,0
61.75,3,37,73.3,9.3,31,0,11,-39.2,-34.5,-29.9,0.2,5.6,168,9.507801318,0
61.75,3,37,73.4,9.3,31,0,11.1,-39.2,-34.5,-29.9,0.2,7.63,163,8.797743545,0
61.75,3,37,73.5,9.2,31,0,10.8,-39,-34.4,-29.8,0.2,7.41,169,10.1998779,0
61.75,3,37,73.6,9.2,31,0,9.8,-38.1,-33.5,-28.9,0.2,6.58,165,9.879367266,0
61.75,3,37,73.7,9,31,0,9.5,-37.9,-33.4,-28.9,0.2,6.38,166,9.814467725,0
61.75,3,37,74.3,8.9,31,0,9.2,-37.9,-33.4,-29,0.2,6.31,165,3.608632413,0
61.75,3,37,74.4,8.8,31,0,9.1,-36.6,-32.2,-27.8,0.3,6.36,166,3.253941332,0
61.75,3,37,75.6,8.8,31,0,8.9,-35.7,-31.3,-26.9,0.4,7.85,168,4.221329513,0
61.75,3,37,75.5,8.6,31,0,8.8,-35.1,-30.8,-26.5,0.4,7.75,159,3.330099955,0
61.75,3,37,75.3,8.6,31,0,8.7,-35.2,-30.9,-26.6,0.4,7.65,164,3.697014065,0
61.75,3,37,76.5,8.6,31,0,8.7,-35.5,-31.2,-26.9,0.4,7.58,164,4.031330836,0
61.75,3,37,76.3,8.4,31,0,9.4,-34,-29.8,-25.6,0.4,8.04,164,3.793248686,0
61.75,3,37,77.3,8.3,31,0,9.6,-34,-29.8,-25.7,0.4,8.02,163,2.796028908,0
61.75,3,37,77.1,8.4,31,0,9.9,-35,-30.8,-26.6,0.3,8.05,168,2.659365474,0
61.75,3,37,76.9,8.4,31,0.1,9.7,-35.2,-31,-26.8,0.2,7.68,169,2.553578784,0
61.75,3,37,76.8,8.3,31,0.1,10.2,-35.1,-30.9,-26.8,0.2,8,170,3.098760078,0
61.75,3,37,76.7,8.4,31,0.1,11.6,-35.3,-31.1,-26.9,0.2,9.09,168,3.782592556,0
61.75,3,37,76.7,8.4,31,0.1,12.4,-35.6,-31.4,-27.2,0.2,9.79,165,3.426295266,0
61.75,3,37,78,8.1,31,0,13.9,-34.7,-30.6,-26.6,0.4,10.04,163,3.106089085,0
61.75,3,37,78,8,31,0.1,13.8,-35.6,-31.6,-27.6,0.1,9.24,166,2.84610136,0
61.75,3,37,78,8,31,0.1,13.1,-35.2,-31.2,-27.2,0.2,8.19,168,2.718260045,0
61.75,3,37,76.7,7.9,31,0.1,13.3,-35.3,-31.3,-27.4,0.2,7.87,165,3.107950193,0
61.75,3,37,75.6,7.8,31,0,13,-35.5,-31.6,-27.7,0.3,7.22,164,2.985811977,0
61.75,3,37,74.4,7.8,31,0,13.6,-35.3,-31.4,-27.5,0.4,7.19,168,2.720997962,0
61.75,3,37,73.3,7.9,31,0,13.2,-35.5,-31.5,-27.6,0.4,6.71,165,2.90273957,0
61.75,3,37,70.9,7.9,31,0,13.8,-35.4,-31.4,-27.5,0.4,6.75,164,3.275970578,0
61.75,3,37,68.4,7.9,31,0,14.2,-34.5,-30.5,-26.6,0.5,6.84,167,3.233671522,0
61.75,3,37,66.1,8,31,0,14.7,-34.3,-30.3,-26.3,0.5,7.06,156,3.108729956,0
61.75,3,37,65.2,7.9,31,0,14.1,-34.4,-30.4,-26.5,0.5,6.79,162,4.024917766,0
61.75,3,37,65.5,7.7,31,0,14.5,-34.5,-30.6,-26.8,0.5,6.94,163,3.720615325,0
61.75,3,37,65.8,7.5,31,0,14.7,-34.4,-30.6,-26.9,0.5,7.1,162,3.137382594,0
61.75,3,37,66,7.2,31,0,14.8,-34.1,-30.5,-26.9,0.4,7.29,164,2.832411125,0
61.75,3,37,66.3,6.9,31,0,14.9,-34.1,-30.6,-27.2,0.4,7.53,160,2.688857328,0
61.75,3,37,66.5,6.5,31,0,15,-33.7,-30.4,-27.2,0.4,6.15,157,3.496254621,0
61.75,3,37,66.7,6.5,31,0,15,-34.3,-31,-27.8,0.4,6.52,158,3.613392357,0
61.75,3,37,65.6,6.3,31,0,14.9,-34.7,-31.5,-28.4,0.4,7.03,162,3.857223243,0
61.75,3,37,65.8,6.4,31,0,14.7,-35.3,-32.1,-28.9,0.3,7.59,166,3.787015968,0
61.75,3,37,64.6,6.3,31,0,14.5,-35.9,-32.7,-29.6,0.2,7.58,170,2.980463957,0
61.75,3,37,64.8,6.3,31,0,14.3,-36.3,-33.1,-30,0.3,7.56,171,3.263545778,0
61.75,3,37,64.8,6.2,31,0,13.9,-36.5,-33.4,-30.3,0.3,7.64,168,4.084459078,0
61.75,3,37,64.9,6.2,31,0,13.4,-36.9,-33.8,-30.7,0.3,7.75,163,0,0
61.75,3,37,64.9,6.2,31,0,12,-37,-33.9,-30.8,0.3,7.39,164,0,0
61.75,3,37,65.1,6.1,31,0,11.7,-37.2,-34.1,-31.1,0.3,7.01,162,0,0
61.75,3,37,67.8,6,31,0,11.2,-36.6,-33.6,-30.6,0.3,5.95,161,5.870859011,0
61.75,3,37,69.3,6,31,0,10.6,-37.2,-34.2,-31.2,0.3,4.97,158,3.620391079,0
61.75,3,37,72,5.9,31,0,9.9,-37.1,-34.1,-31.2,0.3,4.13,160,4.663914421,0
61.75,3,37,74.7,5.9,31,0,9.3,-37.5,-34.5,-31.6,0.3,3.39,165,4.679064371,0
61.75,3,37,77.3,5.9,31,0,8.6,-37.9,-34.9,-32,0.3,4.24,167,4.359179224,0
61.75,3,37,79.8,5.9,31,0,8.1,-38.3,-35.3,-32.4,0.3,3.99,162,6.475754782,0
61.75,3,37,82.3,6,31,0,7,-38.6,-35.6,-32.6,0.3,3.45,166,11.35157642,0
61.75,3,37,84.1,6,31,0,6.8,-39.1,-36.1,-33.1,0.3,1.41,159,16.88135061,0
61.75,3,37,86.1,6.1,31,0,6.1,-39.7,-36.6,-33.6,0.3,4.16,162,10.5074814,0
61.75,3,37,86.4,6,31,0,6.1,-39.8,-36.8,-33.8,0.3,0.95,157,31.73778836,0
61.75,3,37,84.5,6,31,0,6,-40.4,-37.4,-34.4,0.3,1.04,159,47.82863112,0
61.75,3,37,80.2,6.1,31,0,5.9,-40.9,-37.8,-34.8,0.3,4.36,161,0,0
61.75,3,37,77.4,6.2,31,0,5.9,-41.5,-38.4,-35.3,0.2,4.31,152,8.270358451,0
61.75,3,37,74.6,6.2,31,0,5.9,-42,-38.9,-35.8,0.2,4.32,160,11.94677104,0
61.75,3,37,71.9,6.3,31,0,5.9,-42.3,-39.1,-36,0.2,4.4,164,7.002940613,0
61.75,3,37,69.3,6.3,31,0,5.4,-42.5,-39.3,-36.2,0.2,4.13,166,6.849411023,0
61.75,3,37,66.9,6.4,31,0,5.4,-42.7,-39.5,-36.3,0.2,4.09,153,7.382276777,0
61.75,3,37,64.5,6.4,31,0,5.3,-42.9,-39.7,-36.5,0.3,2.95,156,6.975166831,0
61.75,3,37,63.7,6.4,31,0,5.2,-42.7,-39.5,-36.3,0.3,2.72,156,6.290647687,0
61.75,3,37,62.8,6.5,31,0,5.2,-42.5,-39.2,-36,0.3,2.9,162,5.999294249,0
61.75,3,37,60.7,6.5,31,0,4,-42,-38.7,-35.5,0.3,2.42,150,4.753055497,0
61.75,3,37,59.9,6.5,31,0,4.1,-41.7,-38.4,-35.2,0.3,2.57,168,4.232380071,0
61.75,3,37,59,6.7,31,0,4.1,-41.8,-38.4,-35.1,0.3,2.73,161,3.695703967,0
61.75,3,37,56.7,6.9,31,0,3.7,-42.3,-38.8,-35.4,0.3,2.49,172,3.074154975,0
61.75,3,37,55.7,7.2,31,0,3.3,-43.5,-39.9,-36.3,0.3,2.28,168,2.266836302,0
61.75,3,37,54.6,7.6,31,0,2.9,-44.6,-40.8,-37,0.3,2.03,162,3.497929601,0
61.75,3,37,54.3,7.6,31,0,3.1,-44.5,-40.7,-36.9,0.3,2.29,191,3.074628609,0
61.75,3,37,54.8,7.4,31,0,3.3,-43,-39.3,-35.6,0.3,2.5,150,3.207976019,0
61.75,3,37,53.9,7.5,31,0,3.4,-43.4,-39.6,-35.9,0.3,2.31,140,2.92104559,0
61.75,3,37,54.3,7.7,31,0,3.5,-43.9,-40,-36.2,0.3,2.16,156,3.670772382,0
61.75,3,37,53.4,7.8,31,0,3.7,-43.8,-39.9,-36,0.3,2.05,152,0.049418737,0
61.75,3,37,53.5,7.8,31,0,4,-43.2,-39.3,-35.4,0.3,1.99,198,0.025185216,0
61.75,3,37,52.7,8.1,31,0,3.2,-44.9,-40.8,-36.8,0.3,1.44,200,0.034138461,0
61.75,3,37,54.1,8,31,0,4.4,-42.9,-38.9,-34.9,0.3,2.15,183,0.02479433,0
61.75,3,37,53.1,8.1,31,0,4.6,-43.6,-39.5,-35.5,0.3,2.21,185,0.036767226,0
61.75,3,37,53.3,8.4,31,0,4.7,-43.9,-39.7,-35.5,0.3,2.3,147,0.088216246,0
61.75,3,37,54.6,8.5,31,0,5.9,-44,-39.7,-35.5,0.3,3.02,176,0.054457722,0
61.75,3,37,56,8.3,31,0,7,-42.3,-38.1,-34,0.3,3.82,197,0.026760066,0
61.75,3,37,57.2,8.4,31,0,7,-41.9,-37.7,-33.5,0.4,4.03,169,0.031324876,0
61.75,3,37,58.5,8.3,31,0,8.1,-41.1,-36.9,-32.8,0.4,4.96,185,0.022119647,0
61.75,3,37,59.6,8.1,31,0,10.4,-39.1,-35,-31,0.4,6.61,187,0.026212829,0
61.75,3,37,60.8,7.9,31,0,11.5,-37.6,-33.6,-29.7,0.4,7.45,170,0.025492165,0
61.75,3,37,63.2,7.9,31,0,11.4,-37.6,-33.6,-29.7,0.4,7.63,156,0.03696344,0
61.75,3,37,64.2,7.7,31,0,13.6,-35.8,-31.9,-28.1,0.4,9.44,180,0.035399884,0
61.75,3,37,66.5,7.5,31,0,14.6,-34.3,-30.5,-26.8,0.4,10.38,185,0.034503524,0
61.75,3,37,67.6,7.6,31,0,13.3,-34.7,-30.9,-27.1,0.4,10.25,172,0.063626424,0
61.75,3,37,68.5,7.4,31,0,15.2,-33.6,-29.9,-26.2,0.4,11.87,197,0.047584667,0
61.75,3,37,69.5,7.3,31,0.1,15.9,-32.6,-28.9,-25.3,0.4,11.45,148,0.149656363,0
61.75,3,37,70.4,7.2,31,0.1,15.7,-32.4,-28.8,-25.2,0.4,12.26,153,0.054318768,0
61.75,3,37,71.3,7.3,31,0.1,16.5,-32.9,-29.2,-25.6,0.4,13.26,182,0.059553014,0
61.75,3,37,70.9,7.7,31,0,16.4,-34.7,-30.8,-27,0.4,14.7,124,0.046444352,0
61.75,3,37,71.7,7.4,31,0,18.2,-33.5,-29.8,-26.1,0.4,15.26,190,0.118862871,0
61.75,3,37,71.5,7.6,31,0,17.8,-34.2,-30.4,-26.6,0.4,16.61,181,0.029053746,0
61.75,3,37,71.5,7.7,31,0,19.3,-34.1,-30.2,-26.4,0.4,16.83,191,0.04160288,0
61.75,3,37,71.4,7.8,31,0,19.8,-34.7,-30.8,-26.9,0.4,17.14,174,0.040817215,0
61.75,3,37,72.7,8,31,0,20.4,-34.7,-30.7,-26.7,0.4,17.59,159,0.19041554,0
61.75,3,37,72.5,8.1,31,0.1,20.1,-35.1,-31,-27,0.3,17.41,192,0.053242942,0
61.75,3,37,73.5,7.9,31,0,20.9,-33.4,-29.4,-25.5,0.4,17.26,163,0.02665425,0
61.75,3,37,73.4,8.1,31,0,19.9,-33.8,-29.7,-25.7,0.4,17.31,179,0.020448901,0
61.75,3,37,74.5,8.3,31,0,19.8,-34.4,-30.2,-26.1,0.4,17.08,147,0.012863699,0
61.75,3,37,74.4,8.5,31,0,18.8,-34.3,-30,-25.8,0.4,16.91,180,0.031862986,0
61.75,3,37,74.2,8.6,31,0.1,17.8,-34,-29.7,-25.4,0.4,16.63,173,0.081767178,0
61.75,3,37,75.2,8.6,31,0.1,16.9,-34,-29.7,-25.4,0.4,16.43,157,0.067723025,0
61.75,3,37,75.1,8.4,31,0,17.7,-31.6,-27.4,-23.2,0.6,15.95,151,0.064231501,0
61.75,3,37,76.3,8.2,31,0,18.6,-29.7,-25.6,-21.5,0.9,15.61,128,0.173161065,0
61.75,3,37,74.1,8.3,31,0,19,-27.7,-23.5,-19.4,0.9,13.7,167,0.036816179,0
61.75,3,37,72.8,8.6,31,0.1,18.3,-28.8,-24.5,-20.2,0.6,12.9,180,0.13391632,0
61.75,3,37,71.5,8.2,31,0,19.2,-27,-22.9,-18.8,0.9,11.98,159,0.066596269,0
61.75,3,37,70.3,8.1,31,0,20.1,-26.2,-22.1,-18.1,1,11.15,139,0.035564465,0
61.75,3,37,70.3,7.8,31,0,21.2,-24,-20.1,-16.2,1.4,10.2,145,17.67103277,0
61.75,3,37,65.4,7.7,31,0,23,-23.3,-19.4,-15.6,1.4,6.44,146,9.824403825,0
61.75,3,37,64.1,7.6,31,0,23.3,-22.6,-18.8,-15,1.5,6.11,169,6.51502215,0
61.75,3,37,62.9,7.5,31,0,25.5,-21.9,-18.1,-14.4,1.5,8.01,132,12.87565196,0
61.75,3,37,61.6,7.5,31,0,26.7,-21.6,-17.8,-14.1,1.6,7.92,142,10.84814368,0
61.75,3,37,61.6,7.5,31,0,28.8,-21.1,-17.3,-13.6,1.7,7.84,150,8.184410162,0
61.75,3,37,63,7.6,31,0,31.1,-21.4,-17.6,-13.8,1.6,7.88,153,8.211234733,0
61.75,3,37,63,7.9,31,0,31.7,-22.2,-18.2,-14.3,1.5,8.04,165,7.943425367,0
61.75,3,37,63.9,8.3,31,0,32.1,-23.3,-19.1,-15,1.4,8.34,163,6.309882972,0
61.75,3,37,65,8.5,31,0,34.1,-23.8,-19.5,-15.3,1.5,8.61,174,5.692286172,0
61.75,3,37,65.9,8.7,31,0,33.6,-24.5,-20.1,-15.8,1.4,9.15,189,11.21846229,0
61.75,3,37,65.5,8.9,31,0,34.3,-25.3,-20.8,-16.4,1.3,9.78,169,8.971040056,0
61.75,3,37,66.3,9.1,31,0,35,-25.8,-21.2,-16.7,1.2,10.87,158,9.599504957,0
61.75,3,37,65.8,8.9,31,0,36.8,-25,-20.5,-16.1,1.5,11.73,159,15.65580079,0
61.75,3,37,66.8,9.5,31,0,37.3,-27.9,-23.1,-18.4,0.9,12.87,191,18.37587308,0
61.75,3,37,66.5,9.6,31,0,36.3,-28,-23.2,-18.4,0.9,13.96,194,19.5919058,0
61.75,3,37,66.2,9.5,31,0,36.7,-27.1,-22.3,-17.6,1.1,14.5,171,16.1922154,0
61.75,3,37,67,8.9,31,0,38.8,-24.2,-19.7,-15.3,1.6,14.7,111,15.16940333,0
61.75,3,37,66.6,8.8,31,0,38.9,-23.3,-18.9,-14.5,1.8,15.01,176,19.77727088,0
61.75,3,37,66.3,8.7,31,0,38.9,-22.4,-18,-13.7,1.9,15.23,160,12.52074933,0
61.75,3,37,64.8,8.4,31,0,39.1,-20.9,-16.7,-12.5,2,15.5,157,25.09000463,0
61.25,3,37,84.2,6.1,30.68,0,65.6,-11.7,-8.6,-5.6,3.3,25.84,152,65.472928,0
61.25,3,37,89.3,6.2,30.62,0,66.9,-11.5,-8.4,-5.3,3.3,24.61,143,23.31591835,0
61.25,3,37,83.2,6.3,30.8,0,62.8,-12.2,-9,-5.9,3.4,23.48,145,5.348462841,0
61.25,3,37,83.2,6.3,30.8,0,63.4,-12.2,-9,-5.9,3.5,22.74,145,5.333988618,0
61.25,3,37,82.8,6.3,30.84,0,66.2,-12.4,-9.2,-6.1,3.4,21.96,147,0,0
61.25,3,37,92.8,6.1,30.8,0,62,-12.2,-9.1,-6.1,3.1,20.89,148,7.921013491,0
61.25,3,37,92.7,6,30.88,0,63.6,-12.6,-9.6,-6.6,2.9,20.78,149,4.392457061,0
61.25,3,37,93.8,6,30.91,0,63.2,-12.8,-9.8,-6.8,2.8,20.62,156,2.703710228,0
61.25,3,37,93.8,5.9,30.96,0,65.7,-13.2,-10.2,-7.3,2.8,20.7,155,14.6500059,0
61.25,3,37,93.6,5.9,30.98,0,66.1,-13.4,-10.4,-7.5,2.7,20.49,152,20.01587582,0
61.25,3,37,93.4,6.2,30.98,0,59.2,-13.4,-10.3,-7.2,2.7,19.55,146,14.99140177,0
61.25,3,37,93,6.4,31,0,62.7,-13.9,-10.7,-7.5,2.7,19.03,150,10.88528701,0
61.25,3,37,81.3,6.3,30.98,0,59.4,-13.4,-10.2,-7.1,3.1,18.82,148,0,0
61.25,3,37,91.8,6.8,31,0.1,60.8,-14.5,-11.1,-7.7,2.5,18.23,146,0,0
61.25,3,37,91,6.9,31,0,59,-15,-11.5,-8.1,2.6,17.82,156,25.61876169,0
61.25,3,37,92,6.9,31,0,58.4,-15.2,-11.7,-8.3,2.4,17.6,156,20.35977988,0
61.25,3,37,91.8,6.9,31,0,54,-15.2,-11.7,-8.3,2.4,17.41,157,28.50145213,0
61.25,3,37,91.5,6.9,31,0,52.4,-15.4,-11.9,-8.5,2.4,17.49,155,4.691873434,0
61.25,3,37,90,7,31,0,49.7,-15.5,-12,-8.5,2.4,17.58,155,0,0
61.25,3,37,91,6.9,31,0,47,-15.8,-12.3,-8.9,2.3,17.95,161,6.042230459,0
61.25,3,37,90.7,7,31,0,45.2,-15.9,-12.4,-8.9,2.3,18.22,161,6.212137333,0
61.25,3,37,90.5,7,31,0,54.7,-16.6,-13.1,-9.6,2.2,18.65,153,6.226512016,0
61.25,3,37,90.3,7,31,0,53,-16.8,-13.3,-9.8,2.2,18.72,155,4.958246036,0
61.25,3,37,90.1,6.9,31,0,50,-16.8,-13.3,-9.9,2.2,18.77,154,9.642290151,0
61.25,3,37,88.6,6.9,31,0,47.7,-16.8,-13.3,-9.9,2.2,18.96,152,22.66243808,0
61.25,3,37,88.4,6.9,31,0,45.2,-16.7,-13.2,-9.8,2.2,19.22,153,11.97158899,0
61.25,3,37,88.2,6.9,31,0,41.5,-16.2,-12.7,-9.3,2.3,19.13,153,20.60639263,0
61.25,3,37,88,6.9,31,0,43.9,-16.8,-13.3,-9.9,2.2,19.84,155,4.778038636,0
61.25,3,37,86.6,7,31,0,43.9,-16.7,-13.2,-9.7,2.2,20.22,156,5.635162166,0
61.25,3,37,85.1,6.9,31,0,46.3,-16.9,-13.4,-10,2.2,20.65,157,4.629937679,0
61.25,3,37,84.9,6.9,31,0,45.1,-17.1,-13.6,-10.2,2.1,21.04,155,8.616306219,0
61.25,3,37,83.6,6.9,31,0,44,-17.1,-13.6,-10.2,2.1,22.16,158,6.118046208,0
61.25,3,37,82.2,7,31,0,43.9,-17.3,-13.8,-10.3,2.1,22.41,161,6.560541796,0
61.25,3,37,80.9,7,31,0,41.3,-17.3,-13.8,-10.3,2.1,22.68,154,16.19914968,0
61.25,3,37,79.7,7,31,0,39.7,-17.4,-13.9,-10.4,2.1,22.66,153,38.82943799,0
61.25,3,37,78.5,7.1,31,0,40.3,-17.8,-14.2,-10.7,2.2,22.63,156,13.62086035,0
61.25,3,37,78.6,7.2,31,0,39.5,-17.8,-14.2,-10.6,2.2,21.98,154,24.16747049,0
61.25,3,37,77.3,6.9,31,0,38.9,-17.8,-14.3,-10.9,2.1,21.59,155,7.735496867,0
61.25,3,37,77.1,6.8,31,0,40.5,-17.9,-14.5,-11.1,2.1,21.04,160,5.047351213,0
61.25,3,37,75.6,6.7,31,0,41.5,-17.5,-14.1,-10.8,2.1,20.3,156,3.395584656,0
61.25,3,37,73.7,6.5,31,0,41.4,-17.6,-14.3,-11.1,2.1,19.1,160,6.532359632,0
61.25,3,37,73.2,6.4,31,0,43.7,-17.4,-14.2,-11,2.1,17.9,151,5.970307469,0
61.25,3,37,72.7,6.5,31,0,43.5,-17.5,-14.2,-11,2.1,17.36,158,8.374619998,0
61.25,3,37,72.4,6.4,31,0,45.4,-17.8,-14.6,-11.4,2,17.49,157,6.270846203,0
61.25,3,37,73.4,6.4,31,0,47.2,-17.8,-14.6,-11.4,1.9,18.16,156,5.919456639,0
61.25,3,37,73.2,6.4,31,0,47.4,-17.8,-14.6,-11.4,1.9,17.95,159,5.078644116,0
61.25,3,37,73,6.3,31,0,48.6,-17.9,-14.7,-11.6,1.9,18.77,162,6.334026817,0
61.25,3,37,74.1,6.4,31,0,50,-18.1,-14.9,-11.7,1.8,19.31,163,3.942113629,0
61.25,3,37,74,6.4,31,0,52.9,-18,-14.8,-11.6,1.8,19.64,157,4.476516814,0
61.25,3,37,75.2,6.4,31,0,52.6,-18,-14.8,-11.6,1.8,19.68,153,4.197232949,0
61.25,3,37,75.2,6.5,31,0.1,53.3,-18.3,-15,-11.8,1.7,19.71,153,3.642541391,0
61.25,3,37,76.5,6.6,31,0,55.1,-18.6,-15.3,-12,1.7,19.65,156,3.388134899,0
61.25,3,37,76.6,6.7,31,0,55.5,-18.9,-15.5,-12.2,1.7,19.47,158,2.509306244,0
61.25,3,37,78.1,6.9,31,0,54.9,-18.9,-15.4,-12,1.7,18.78,159,18.87069744,0
61.25,3,37,76.9,7,31,0,54.3,-19.3,-15.8,-12.3,1.6,18.37,153,23.08570056,0
61.25,3,37,76,7.2,31,0,50.3,-19.8,-16.2,-12.6,1.6,17.41,159,26.5925911,0
61.25,3,37,74.9,7.4,31,0,47.4,-21,-17.3,-13.6,1.5,19.08,170,18.50807091,0
61.25,3,37,71.3,7.5,31,0,45.8,-21.4,-17.6,-13.9,1.5,17.98,165,18.9709417,0
61.25,3,37,71.5,8,31,0,42,-22.7,-18.7,-14.7,1.3,16.59,158,0,0
61.25,3,37,70.3,8.5,31,0,36.7,-24.4,-20.1,-15.9,1.1,15.19,183,6.437075306,0
61.25,3,37,69.7,8.7,31,0,33.6,-23.6,-19.2,-14.9,1.3,13.38,168,7.61575653,0
61.25,3,37,68.9,8.8,31,0,30.1,-22.6,-18.2,-13.8,1.4,11.78,168,9.51085219,0
61.25,3,37,67.9,8.8,31,0,27.8,-22.6,-18.2,-13.8,1.4,10.56,157,11.00800095,0
61.25,3,37,68.1,8.6,31,0,25.6,-22.4,-18.1,-13.8,1.4,8.49,156,11.06770956,0
61.25,3,37,67.1,8.4,31,0,23.6,-22.3,-18.1,-13.9,1.3,8.05,156,9.235127299,0
61.25,3,37,67.2,8.1,31,0,22.6,-22.2,-18.1,-14.1,1.3,7.65,154,8.584281215,0
61.25,3,37,67.3,7.9,31,0,21.6,-22.1,-18.1,-14.2,1.3,7.49,153,7.217152099,0
61.25,3,37,67.2,7.6,31,0,20.8,-21.9,-18.1,-14.3,1.3,7.45,154,1.149735912,0
61.25,3,37,65.9,7.4,31,0,21,-21.8,-18.1,-14.4,1.3,7.66,150,1.368388466,0
61.25,3,37,65.8,7.2,31,0.1,20,-21.8,-18.2,-14.6,1.2,7.55,151,8.579633697,0
61.25,3,37,65.7,7,31,0.1,20.1,-21.7,-18.2,-14.7,1.2,7.19,151,1.545492623,0
61.25,3,37,65.8,6.9,31,0.1,19.4,-21.7,-18.2,-14.8,1.2,6.88,152,0.546336063,0
61.25,3,37,64.3,6.8,31,0.1,20,-21.7,-18.3,-14.9,1.2,6.65,153,0.54622488,0
61.25,3,37,64.1,6.7,31,0.1,18.7,-21.7,-18.3,-15,1.2,6.12,153,0.534361475,0
61.25,3,37,63.9,6.6,31,0.1,17.9,-21.8,-18.5,-15.2,1.2,5.64,149,0.395397281,0
61.25,3,37,63.7,6.7,31,0,17.1,-22.5,-19.1,-15.8,1.2,5.28,150,0.737742068,0
61.25,3,37,62.3,6.7,31,0,15.9,-22.7,-19.3,-16,1.2,5.06,147,0.325201601,0
61.25,3,37,62.2,6.7,31,0,15.6,-22.9,-19.5,-16.2,1.1,4.93,148,0.553039091,0
61.25,3,37,60.9,6.7,31,0,15.5,-23.5,-20.1,-16.8,1.1,4.98,153,0.348117031,0
61.25,3,37,61.8,6.7,31,0,15.4,-23.8,-20.4,-17.1,1.1,5.21,147,0.357059663,0
61.25,3,37,60.8,6.7,31,0,15.1,-24,-20.6,-17.3,1.1,5.06,148,0.250521031,0
61.25,3,37,62.2,6.6,31,0,15.1,-24.1,-20.8,-17.5,1.1,5.1,146,0.47676228,0
61.25,3,37,62.7,6.7,31,0.1,15.4,-23.9,-20.5,-17.2,1,5.31,149,0.316040717,0
61.25,3,37,63.1,6.7,31,0.1,15.9,-24,-20.6,-17.3,1,5.74,149,0.253008821,0
61.25,3,37,62.4,6.7,31,0.1,16.4,-24.1,-20.7,-17.4,1,6.29,149,0.18452864,0
61.25,3,37,62.8,6.8,31,0,17.1,-24.2,-20.8,-17.4,1.1,7.01,149,0.270974892,0
61.25,3,37,63.2,6.9,31,0,18.5,-24.4,-20.9,-17.5,1.1,7.92,147,0.943122083,0
61.25,3,37,62.3,6.9,31,0,20.2,-25.1,-21.6,-18.2,1,9.07,145,92.65759928,0
61.25,3,37,64,7,31,0,20.7,-25.2,-21.7,-18.2,1,9.74,149,0.505267061,0
61.25,3,37,66.3,7,31,0,19.6,-25.2,-21.7,-18.2,1,8.7,149,0.161528432,0
61.25,3,37,68.9,7,31,0,18,-25.3,-21.8,-18.3,1,8.01,147,0.056728291,0
61.25,3,37,70,7.1,31,0,17.4,-25.4,-21.8,-18.3,1,7.51,148,5.66197943,0
61.25,3,37,72.5,7.2,31,0.1,16.4,-25.4,-21.8,-18.2,0.9,7.14,148,0.428694709,0
61.25,3,37,73.4,7.2,31,0.1,15.5,-25.5,-21.9,-18.3,0.9,7.17,149,0.307087342,0
61.25,3,37,74.1,7.4,31,0,14.9,-26.2,-22.5,-18.8,0.9,11.38,151,0.858546865,0
61.25,3,37,75.9,7.5,31,0,14.9,-26.3,-22.5,-18.8,0.9,11.59,148,0.432923922,0
61.25,3,37,75.3,7.5,31,0,14.3,-26.4,-22.6,-18.9,0.9,8.15,151,0.137016944,0
61.25,3,37,76.5,7.4,31,0,14.4,-26.3,-22.6,-18.9,1,8.66,149,0.09475,0
61.25,3,37,76.8,7.4,31,0,14.9,-26,-22.3,-18.6,0.9,9.08,151,0.065788726,0
61.25,3,37,77.4,7.4,31,0.1,15.4,-26,-22.3,-18.6,0.9,9.63,149,0,0
